x,y,V
1.16,0.72,0.193378
1.18,0.72,0.211353
1.2,0.72,0.230129
1.22,0.72,0.249707
1.24,0.72,0.270085
1.26,0.72,0.291264
1.28,0.72,0.313245
1.3,0.72,0.336028
1.32,0.72,0.359611
1.34,0.72,0.383997
1.36,0.72,0.409183
1.38,0.72,0.435172
1.4,0.72,0.461962
1.42,0.72,0.489554
1.44,0.72,0.517948
1.46,0.72,0.547143
1.48,0.72,0.57714
1.5,0.72,0.60794
1.52,0.72,0.63954
1.54,0.72,0.671943
1.56,0.72,0.705148
1.58,0.72,0.739154
1.6,0.72,0.773962
1.62,0.72,0.809572
1.64,0.72,0.845983
1.66,0.72,0.883197
1.68,0.72,0.921211
1.7,0.72,0.960028
1.72,0.72,0.999645
1.74,0.72,1.04006
1.76,0.72,1.08128
1.78,0.72,1.12331
1.8,0.72,1.16613
1.82,0.72,1.20975
1.84,0.72,1.25418
1.86,0.72,1.2994
1.88,0.72,1.34543
1.9,0.72,1.39226
1.92,0.72,1.43989
1.94,0.72,1.48831
1.96,0.72,1.53754
1.98,0.72,1.58757
2,0.72,1.6384
1,0.76,0.0576
1.02,0.76,0.0675703
1.04,0.76,0.0783408
1.06,0.76,0.0899115
1.08,0.76,0.102283
1.1,0.76,0.115454
1.12,0.76,0.129426
1.14,0.76,0.144199
1.16,0.76,0.159772
1.18,0.76,0.176147
1.2,0.76,0.193322
1.22,0.76,0.211299
1.24,0.76,0.230077
1.26,0.76,0.249656
1.28,0.76,0.270036
1.3,0.76,0.291218
1.32,0.76,0.313201
1.34,0.76,0.335986
1.36,0.76,0.359573
1.38,0.76,0.383961
1.4,0.76,0.409151
1.42,0.76,0.435142
1.44,0.76,0.461936
1.46,0.76,0.489531
1.48,0.76,0.517928
1.5,0.76,0.547128
1.52,0.76,0.577128
1.54,0.76,0.607931
1.56,0.76,0.639536
1.58,0.76,0.671942
1.6,0.76,0.705151
1.62,0.76,0.739161
1.64,0.76,0.773973
1.66,0.76,0.809586
1.68,0.76,0.846001
1.7,0.76,0.883218
1.72,0.76,0.921236
1.74,0.76,0.960056
1.76,0.76,0.999677
1.78,0.76,1.0401
1.8,0.76,1.08132
1.82,0.76,1.12335
1.84,0.76,1.16617
1.86,0.76,1.2098
1.88,0.76,1.25423
1.9,0.76,1.29945
1.92,0.76,1.34548
1.94,0.76,1.39231
1.96,0.76,1.43994
1.98,0.76,1.48837
2,0.76,1.5376
1,0.8,0.04
1.02,0.8,0.0483697
1.04,0.8,0.0575395
1.06,0.8,0.0675096
1.08,0.8,0.07828
1.1,0.8,0.0898509
1.12,0.8,0.102222
1.14,0.8,0.115395
1.16,0.8,0.129368
1.18,0.8,0.144141
1.2,0.8,0.159716
1.22,0.8,0.176092
1.24,0.8,0.19327
1.26,0.8,0.211248
1.28,0.8,0.230028
1.3,0.8,0.24961
1.32,0.8,0.269993
1.34,0.8,0.291177
1.36,0.8,0.313163
1.38,0.8,0.335951
1.4,0.8,0.359541
1.42,0.8,0.383933
1.44,0.8,0.409126
1.46,0.8,0.435121
1.48,0.8,0.461918
1.5,0.8,0.489517
1.52,0.8,0.517918
